target,ids,date,flag,user,text,text_processed
4,2071407977,Sun Jun 07 19:20:55 PDT 2009,NO_QUERY,Ciarra10,@CorbinBleu figures your a lakers fan! Boston is taking it next year when all of our players get better ,"['corbinbleu', 'figur', 'laker', 'fan', 'boston', 'next', 'year', 'player', 'get', 'better']"
0,2062715870,Sun Jun 07 00:04:21 PDT 2009,NO_QUERY,pameladetlor,@lindawoods OY! One WHITE light! I had three yellow stage lights R/L/C and 4 more directed at the stage - but then they dimmed the 4 ,"['lindawood', 'oy', 'white', 'light', 'three', 'yellow', 'stage', 'light', 'r', 'direct', 'stage', 'dim']"
4,2002872458,Tue Jun 02 05:22:06 PDT 2009,NO_QUERY,chairguy1,"@tkpleslie Thank you we appreciate it. The link is  www.varierusa.com no hyphen    Met your other friend @Leslienewby, what a nice person!","['tkplesli', 'thank', 'appreci', 'link', 'hyphen', 'friend', 'leslienewbi', 'nice', 'person']"
0,2054400950,Sat Jun 06 07:16:15 PDT 2009,NO_QUERY,saaaaaarah15,@Alicia_vintage its quite a long story i shouldnt of tweeted that sorry ,"['alicia', 'vintag', 'quit', 'long', 'stori', 'shouldnt', 'tweet', 'sorri']"
0,1983032600,Sun May 31 12:22:24 PDT 2009,NO_QUERY,bradpurchase,"@leydon Ah, tough luck ","['leydon', 'ah', 'tough', 'luck']"
0,2190054600,Tue Jun 16 01:38:18 PDT 2009,NO_QUERY,LisaKCarter,That midterm was harder than I expected. ,"['midterm', 'wa', 'harder', 'expect']"
4,2056463293,Sat Jun 06 11:11:23 PDT 2009,NO_QUERY,LMonai,Naiisja Butt. &amp;&amp; Banana Butt finally 2gether at lass guna meet up wif primaaz! ,"['naiisja', 'butt', 'amp', 'amp', 'banana', 'butt', 'final', 'gether', 'lass', 'meet', 'wif', 'primaaz']"
0,2191909589,Tue Jun 16 06:11:03 PDT 2009,NO_QUERY,RickHollebeke,Rough nite to sleep last nite. Feels like I didn't get n e at all. Busy day today ,"['rough', 'nite', 'sleep', 'last', 'nite', 'feel', 'like', 'get', 'busi', 'day', 'today']"
0,1961141324,Fri May 29 09:02:55 PDT 2009,NO_QUERY,AdamRowley,"Wish we had a garden so we could have a bbq tonight...  might set up a lounge bbq type thing, that'll work. #fridayfirehazzard","['wish', 'garden', 'could', 'bbq', 'might', 'set', 'loung', 'bbq', 'type', 'thing', 'work', 'fridayfirehazzard']"
4,1978796486,Sun May 31 00:30:03 PDT 2009,NO_QUERY,vixyash,@tw33tiebyrd I'm so happy I got 0.5cc's of liquid gold pumped tonight! It'll just keep flowing more now hopefully helping her get strong. ,"['tw', 'tiebyrd', 'happi', 'got', 'liquid', 'gold', 'pump', 'tonight', 'keep', 'flow', 'hope', 'help', 'get', 'strong']"
4,1468223057,Tue Apr 07 00:23:22 PDT 2009,NO_QUERY,SakuK,"off to London, back online 14Th of April, so C U then ","['london', 'back', 'onlin', 'th', 'april']"
4,1958095782,Fri May 29 02:38:48 PDT 2009,NO_QUERY,PrincessChelyn,New Here ,['new']
4,1833557227,Sun May 17 23:40:25 PDT 2009,NO_QUERY,handcraftedbyme,@mattgrant Just put some red shorts on and you'll look like in Baywatch!  Are you coming to Nathan's leaving do next week?,"['mattgrant', 'put', 'red', 'short', 'look', 'like', 'baywatch', 'nathan', 'leav', 'next', 'week']"
4,1822650227,Sat May 16 20:04:05 PDT 2009,NO_QUERY,melanieteschke,"is outside w/ konnor, ashley, becca, chels, natalie, ashley, andrew, amy, todd &amp; hol watching the strangers ","['outsid', 'w', 'konnor', 'ashley', 'becca', 'chel', 'natali', 'ashley', 'andrew', 'todd', 'amp', 'hol', 'watch', 'stranger']"
4,1881810427,Fri May 22 05:36:42 PDT 2009,NO_QUERY,zombiexblood,I LOST THE GAME ,"['lost', 'game']"
0,2226070935,Thu Jun 18 11:29:48 PDT 2009,NO_QUERY,ohitsmilk,@FckThsTen do you really have cancer? ,"['fckthsten', 'realli', 'cancer']"
0,1755729934,Sun May 10 09:52:50 PDT 2009,NO_QUERY,aworkingtitle,So I overslept on Mothers Day.  Two hours late for breakfast with my mom. I'm a bad daughter,"['overslept', 'mother', 'day', 'two', 'hour', 'late', 'breakfast', 'mom', 'bad', 'daughter']"
4,2178412800,Mon Jun 15 07:39:55 PDT 2009,NO_QUERY,NicoleFree,@dingerworld I think that will be about the only thing we are doig on Dad's day...hubby is a huge race fan!  Got a little radio? ,"['dingerworld', 'think', 'onli', 'thing', 'doig', 'dad', 'huge', 'race', 'fan', 'got', 'littl', 'radio']"
4,2072336754,Sun Jun 07 20:49:57 PDT 2009,NO_QUERY,boodweli,"my sleep schedule is all messed up, i bum all day, i dont have a job. HELLO SUMMER ","['sleep', 'schedul', 'mess', 'bum', 'day', 'dont', 'job', 'hello', 'summer']"
0,2252101594,Sat Jun 20 05:27:29 PDT 2009,NO_QUERY,Kate_Avalanche,@gemmabartley wish i had more than a dollar!!!!! ,"['gemmabartley', 'wish', 'dollar']"
4,1933139194,Tue May 26 23:05:55 PDT 2009,NO_QUERY,DanielleFanelli,"Can't fall asleep. Laying in bed staring up at the stars, my glow-in-the-dark stars. Little things make me happy ","['fall', 'asleep', 'lay', 'bed', 'stare', 'star', 'glow', 'dark', 'star', 'littl', 'thing', 'make', 'happi']"
0,2002195542,Tue Jun 02 03:27:49 PDT 2009,NO_QUERY,elnino1211,still @the office.. wanna go home badly.. ,"['still', 'wan', 'go', 'home']"
4,2185532681,Mon Jun 15 17:31:22 PDT 2009,NO_QUERY,Turie07,work work work.. had an amazing time in ashland with my dramatic girls  bars are amazing there... now back to work!!!!!!!!!!!!!!,"['work', 'work', 'amaz', 'time', 'ashland', 'dramat', 'girl', 'bar', 'amaz', 'back', 'work']"
4,2047674452,Fri Jun 05 14:00:26 PDT 2009,NO_QUERY,beebow,2nd daily bubble tweet!!!!! http://bbltwt.com/0hqs5  sorry i just really like @bubbleguru and his service (Rts welcome =D),"['nd', 'daili', 'bubbl', 'tweet', 'sorri', 'realli', 'like', 'bubbleguru', 'hi', 'servic', 'rt', 'welcom']"
0,1966131839,Fri May 29 17:10:58 PDT 2009,NO_QUERY,nrotschafer,@firebird06 ya I just NEVER play it...I'm basically only using my PS3 these days ,"['firebird', 'never', 'play', 'basic', 'onli', 'use', 'p', 'day']"
4,2174753069,Sun Jun 14 23:14:11 PDT 2009,NO_QUERY,brmbds,Good morning world. Happy Monday. Hope your week is blessed. Must rouse the family now ,"['good', 'morn', 'world', 'happi', 'monday', 'hope', 'week', 'bless', 'must', 'rous', 'famili']"
0,2176259613,Mon Jun 15 03:22:23 PDT 2009,NO_QUERY,wd8,why is @alertthingy not working? ,"['whi', 'alertthingi', 'work']"
0,1755341276,Sun May 10 08:53:28 PDT 2009,NO_QUERY,samalalala,i realllly wanna see rent ,"['realllli', 'wan', 'see', 'rent']"
0,2067139880,Sun Jun 07 11:49:11 PDT 2009,NO_QUERY,youfeltme,"Tossing and turning! I can't get to sleep but i'm freaking tired, gosh.  - http://tweet.sg","['toss', 'turn', 'get', 'sleep', 'freak', 'tire', 'gosh']"
4,1558562084,Sun Apr 19 08:45:06 PDT 2009,NO_QUERY,shawn36368,@NYJiant oh can i ask what ur ethic you are you got a beauitful skin color ,"['nyjiant', 'oh', 'ask', 'ur', 'ethic', 'got', 'beauit', 'skin', 'color']"
4,1969880271,Sat May 30 01:34:45 PDT 2009,NO_QUERY,Sylvarwolf,Warm welcome to @Airmid - thank you for the follow ,"['warm', 'welcom', 'airmid', 'thank', 'follow']"
0,2181025751,Mon Jun 15 11:15:54 PDT 2009,NO_QUERY,Cybermudgeon,My energy level is kaput...still an hour and a half to go. ,"['energi', 'level', 'hour', 'half', 'go']"
0,2224631516,Thu Jun 18 09:44:26 PDT 2009,NO_QUERY,galletanatalia,yo confieso que no se  bailar ,"['confieso', 'bailar']"
4,1989344738,Mon Jun 01 01:11:50 PDT 2009,NO_QUERY,NGowers,"Good morning! All 4 kit bags,3swimming bags,2tennis rackets,1 cricket bag &amp; children delivered to correct locations. *tick* ","['good', 'morn', 'kit', 'bag', 'swim', 'bag', 'tenni', 'racket', 'cricket', 'bag', 'amp', 'child', 'deliv', 'correct', 'locat', 'tick']"
0,2241054975,Fri Jun 19 10:29:13 PDT 2009,NO_QUERY,idrew,@tia_marie well poo  I'm still waiting on mine to get here,"['tia', 'mari', 'well', 'poo', 'still', 'wait', 'get']"
0,2226133868,Thu Jun 18 11:34:25 PDT 2009,NO_QUERY,lisamarie_27,Gas leak scare @ work....yack shit smells like rotten eggs ,"['leak', 'scare', 'shit', 'smell', 'like', 'rotten', 'egg']"
4,1972384788,Sat May 30 09:07:25 PDT 2009,NO_QUERY,cwtchesandchaos,@FunkeyGurlNo1 you're welcome  and no idea how to fix it sorry :/,"['funkeygurlno', 'welcom', 'idea', 'fix', 'sorri']"
4,1998859894,Mon Jun 01 19:14:34 PDT 2009,NO_QUERY,tonycannon,@Naresh Happy Birthday Man ,"['naresh', 'happi', 'birthday']"
0,2208473197,Wed Jun 17 09:14:30 PDT 2009,NO_QUERY,willowism,"I finished all of 4 mins early today, even tho' I had nothing to do this afternoon. I hope I have something to do tomorrow ","['finish', 'earli', 'today', 'even', 'tho', 'noth', 'afternoon', 'hope', 'someth', 'tomorrow']"
0,2222370678,Thu Jun 18 06:53:20 PDT 2009,NO_QUERY,Cianjg,...and it just dropped back to 1.04kb/s  ha,"['drop', 'back']"
0,2257102578,Sat Jun 20 13:47:56 PDT 2009,NO_QUERY,lindsanity,i neeeed to start studying for the LAST in july ,"['neeeed', 'start', 'studi', 'last', 'juli']"
4,1676738072,Fri May 01 23:01:14 PDT 2009,NO_QUERY,linny32,past all my classes! home tom. re dueing my rooom  i think i want to work over the summer.,"['past', 'class', 'home', 'tom', 'due', 'rooom', 'think', 'work', 'summer']"
0,2056488900,Sat Jun 06 11:14:14 PDT 2009,NO_QUERY,THISNEWCHAPTER,"sittin at home, hoping for a job to call me back. ","['sittin', 'home', 'hope', 'job', 'call', 'back']"
0,2255538546,Sat Jun 20 11:24:53 PDT 2009,NO_QUERY,ellearpon,"@daniellesegura  i'm sorry, i was exhausted from climbing mountains and dealing poker -_- i hope i can see you guys tonight.","['daniellesegura', 'sorri', 'wa', 'exhaust', 'climb', 'mountain', 'deal', 'poker', 'hope', 'see', 'guy', 'tonight']"
4,1986568045,Sun May 31 19:00:55 PDT 2009,NO_QUERY,JillAPower,@marcyberg chocolate station??? On the route or at the end? ,"['marcyberg', 'chocol', 'station', 'rout']"
0,1556114357,Sat Apr 18 21:41:37 PDT 2009,NO_QUERY,srimpy,about to leave for england ,"['leav', 'england']"
4,2044926042,Fri Jun 05 09:59:58 PDT 2009,NO_QUERY,WoodstockCommon,"Looking GREAT outside! How about a dip in our LOVELY pool?! We are open for business, and would love to have you as our next resident! ","['look', 'great', 'outsid', 'dip', 'love', 'pool', 'open', 'busi', 'would', 'love', 'next', 'resid']"
4,2062423384,Sat Jun 06 23:11:25 PDT 2009,NO_QUERY,caramelpearl,"is new to twitter...exciting, virginal feeling ","['new', 'virgin', 'feel']"
0,1554490113,Sat Apr 18 17:08:17 PDT 2009,NO_QUERY,cameraxobscura,is supposed to be at Coachella right now  420 fest tonight though.,"['suppos', 'coachella', 'right', 'fest', 'tonight', 'though']"
0,1972809489,Sat May 30 09:55:48 PDT 2009,NO_QUERY,NatashaMarc,ok so reagan u had show that came on?  and i missed it! that frickn sucks!,"['ok', 'reagan', 'show', 'came', 'miss', 'frickn', 'suck']"
0,2057343845,Sat Jun 06 12:49:41 PDT 2009,NO_QUERY,savvygrl,@lawzspoken gray+showers off and on and def not warm ,"['lawzspoken', 'gray', 'shower', 'def', 'warm']"
0,1968864952,Fri May 29 22:24:32 PDT 2009,NO_QUERY,Lilayy,@mileycyrus aw buttercup i'm sorry  listen to some happy music that always makes me feel better. Or watch The Little Mermaid,"['mileycyru', 'aw', 'buttercup', 'sorri', 'listen', 'happi', 'music', 'alway', 'make', 'feel', 'better', 'watch', 'littl', 'mermaid']"
4,1968710143,Fri May 29 22:02:07 PDT 2009,NO_QUERY,IsaacPerry,I love The Jimmy Fallon Show  (via @marshaambrosius) [Roots freestyle is crazy. Genius versatility. Black Thought is a writers writer],"['love', 'jimmi', 'fallon', 'show', 'via', 'marshaambrosiu', 'root', 'freestyl', 'crazi', 'geniu', 'versatil', 'black', 'thought', 'writer', 'writer']"
0,2324514044,Thu Jun 25 03:21:02 PDT 2009,NO_QUERY,lianacrebbin,my geography teacher is out to purposely torture me ,"['geographi', 'teacher', 'purpos', 'tortur']"
4,1966251931,Fri May 29 17:24:58 PDT 2009,NO_QUERY,amoresempre,@kittykouture25 hehe oh gosh you know me too well  but seriously check it out!,"['kittykoutur', 'hehe', 'oh', 'gosh', 'know', 'well', 'serious', 'check']"
0,2053476558,Sat Jun 06 04:41:28 PDT 2009,NO_QUERY,smellslikejess,Won't be buying Sims 3... They lied and told me it would be out in February ,"['buy', 'sim', 'lie', 'told', 'would', 'februari']"
0,2052505357,Sat Jun 06 00:57:55 PDT 2009,NO_QUERY,FaithfulChosen,@NoToriousTori LOL! I'm sorry about that  Erm... power nap in front of the comp?,"['notorioustori', 'lol', 'sorri', 'power', 'nap', 'front', 'comp']"
4,2015971012,Wed Jun 03 05:54:47 PDT 2009,NO_QUERY,fridahanna,Going hoomee!!  Have to finish my exam tho  Boo!!,"['go', 'hoome', 'finish', 'exam', 'tho', 'boo']"
4,2050994123,Fri Jun 05 19:40:07 PDT 2009,NO_QUERY,JayVanessaa, Charging phone,"['charg', 'phone']"
4,1794187461,Thu May 14 05:11:30 PDT 2009,NO_QUERY,mictoaad,@MissyMarlene i looove this song ,"['missymarlen', 'looov', 'song']"
4,1980605887,Sun May 31 07:12:03 PDT 2009,NO_QUERY,Pay2UP,@makingyoumoney Thanks for keep updating the new content. I wish I could read them all before your next post ,"['makingyoumoney', 'thank', 'keep', 'updat', 'new', 'content', 'wish', 'could', 'read', 'befor', 'next', 'post']"
4,1963884254,Fri May 29 13:23:49 PDT 2009,NO_QUERY,InternetPhil,Bored of being bored? So am I! Don't waste your summer away! http://bit.ly/SJzOA  ,"['bore', 'bore', 'wast', 'summer', 'away']"
4,1992628392,Mon Jun 01 09:03:50 PDT 2009,NO_QUERY,Mkenn076,@WerewolfSeth You'll have to show us how it's done for real then ,"['werewolfseth', 'show', 'done', 'real']"
4,1970058477,Sat May 30 02:16:59 PDT 2009,NO_QUERY,dizzybanjo,"@RagnarTornquist nice, u gonna youtube it ? would be nice to see whats going on in your mind these days ","['ragnartornquist', 'nice', 'gon', 'youtub', 'would', 'nice', 'see', 'go', 'mind', 'day']"
4,2068218924,Sun Jun 07 13:42:15 PDT 2009,NO_QUERY,GemsofNirvana,98 minutes to go before I return to my regularly low prices  http://bit.ly/RFjGX,"['go', 'befor', 'return', 'regularli', 'low', 'price']"
4,2014885881,Wed Jun 03 03:00:36 PDT 2009,NO_QUERY,jomacneill,"ha! ha! i've got the new shop all to myself today, mine all mine!!! Still can't get over how beautiful it is! ","['got', 'new', 'shop', 'today', 'still', 'get', 'beauti']"
4,2188753608,Mon Jun 15 22:29:48 PDT 2009,NO_QUERY,paintingsbysam,http://twitpic.com/7iy6c - Stage 2 of my version of &quot;The Persistence of Memory&quot; by Salvador Dali. ..I'm still working on it ,"['stage', 'version', 'quot', 'persist', 'memori', 'quot', 'salvador', 'dali', 'still', 'work']"
4,1967659445,Fri May 29 19:59:14 PDT 2009,NO_QUERY,niamalikadixon,@podagraph I was waiting to hear that.  I'm glad she's gonna be okay. Keep me posted.,"['podagraph', 'wa', 'wait', 'hear', 'glad', 'gon', 'okay', 'keep', 'post']"
4,1957573639,Fri May 29 00:55:40 PDT 2009,NO_QUERY,LydiaLovesU,ooh wait they also have 16gb  yay,"['ooh', 'wait', 'gb', 'yay']"
4,2068313033,Sun Jun 07 13:52:11 PDT 2009,NO_QUERY,racheljennings,Just hung up some sweet curtains and for the shower and window.. My room is now SO cool ,"['hung', 'sweet', 'curtain', 'shower', 'room', 'cool']"
4,1973587063,Sat May 30 11:26:35 PDT 2009,NO_QUERY,BethanSJones,@efanekoku sounds like a perfect day ,"['efanekoku', 'sound', 'like', 'perfect', 'day']"
4,1999837669,Mon Jun 01 20:54:59 PDT 2009,NO_QUERY,jchutchins,"@WiredPig Hah! Thank you, sir. Gotta watch out for the despots with the rosy round cheeks. They're the worst. ","['wiredpig', 'hah', 'thank', 'sir', 'got', 'watch', 'despot', 'rosi', 'round', 'cheek', 'worst']"
0,1833736478,Mon May 18 00:16:41 PDT 2009,NO_QUERY,damianq,Stuck in traffic ,"['stuck', 'traffic']"
0,2051731541,Fri Jun 05 22:40:17 PDT 2009,NO_QUERY,yelhsa454,workin all weekend  no fun!,"['workin', 'weekend', 'fun']"
0,2013995321,Wed Jun 03 00:09:29 PDT 2009,NO_QUERY,sarahmudgway,"@positivekoral i want to go to chicago to see them, while im visiting LA from New zealand but dont know if i can afford ","['positivekor', 'go', 'chicago', 'see', 'visit', 'new', 'zealand', 'dont', 'know', 'afford']"
0,2255583440,Sat Jun 20 11:28:55 PDT 2009,NO_QUERY,IrishDivaJulie,Just got back from dropping my uncle off at the airport ,"['got', 'back', 'drop', 'uncl', 'airport']"
4,1834625855,Mon May 18 03:38:41 PDT 2009,NO_QUERY,VIPforLife,@LoonyBookworm damn it was champagne ,"['loonybookworm', 'damn', 'wa', 'champagn']"
0,2300301857,Tue Jun 23 13:58:50 PDT 2009,NO_QUERY,jossiev29,Geting bored of being at home. So dont like vacations ,"['gete', 'bore', 'home', 'dont', 'like', 'vacat']"
4,2008626643,Tue Jun 02 14:24:51 PDT 2009,NO_QUERY,strawberry_tea,"@miguelstdancer have a good night, sweet  missing ya! xx","['miguelstdanc', 'good', 'night', 'sweet', 'miss', 'xx']"
4,1962593976,Fri May 29 11:17:21 PDT 2009,NO_QUERY,applejaxkz,going to hang with harvey for a while. ,"['go', 'hang', 'harvey']"
4,1963731134,Fri May 29 13:09:47 PDT 2009,NO_QUERY,bexodus,@MissScion Yay for Schmoopyness.  ,"['missscion', 'yay', 'schmoopy']"
0,2194621093,Tue Jun 16 10:02:24 PDT 2009,NO_QUERY,ishanney,@AudreyBX I know... But it just breaks my heart when I see another child go missing. So sad. ,"['audreybx', 'break', 'heart', 'see', 'anoth', 'child', 'go', 'miss', 'sad']"
4,1972328882,Sat May 30 09:01:16 PDT 2009,NO_QUERY,CRCMwn,"turns out, i feel fine abou it ","['turn', 'feel', 'fine', 'abou']"
4,1835440553,Mon May 18 06:00:04 PDT 2009,NO_QUERY,thagaal,@tommcfly WILL YOU TWEET FROM BRAZIL??? ,"['tommcfli', 'tweet', 'brazil']"
4,1686234129,Sun May 03 04:28:01 PDT 2009,NO_QUERY,superbeccax,@tommcfly yum. my mum's making one for us. smells good  x,"['tommcfli', 'yum', 'mum', 'make', 'smell', 'good', 'x']"
0,2325933157,Thu Jun 25 06:17:49 PDT 2009,NO_QUERY,ninjadza,@nickthevortex good luck with the tour!I cant make it to dunfermline  but hope to catch yous in Edinburgh or Glasgow soon!gonna B mega!,"['nickthevortex', 'good', 'luck', 'tour', 'cant', 'make', 'dunfermlin', 'hope', 'catch', 'edinburgh', 'glasgow', 'soon', 'gon', 'b', 'mega']"
0,2043893968,Fri Jun 05 08:34:11 PDT 2009,NO_QUERY,BeccaDunnxo,"@maaria_khan Yuup, I know ","['maaria', 'khan', 'yuup', 'know']"
0,2303132385,Tue Jun 23 17:46:26 PDT 2009,NO_QUERY,_JAYsee,THEY ARE SEPARATING! WHAAAT? i havent watched it since spring break and now its over. ahhh. ,"['separ', 'whaaat', 'havent', 'watch', 'sinc', 'spring', 'break', 'ahhh']"
4,2048073084,Fri Jun 05 14:37:15 PDT 2009,NO_QUERY,evanmillard,On my way to Wild Ginger to work! ,"['way', 'wild', 'ginger', 'work']"
0,2251497451,Sat Jun 20 03:41:50 PDT 2009,NO_QUERY,samchan_92,"Finished reading King Oedipus, now have the 2nd oedipus and antigone to read. I lost my bookmark for Pride &amp; Prejudice  Where am I up to??","['finish', 'read', 'king', 'oedipu', 'nd', 'oedipu', 'antigon', 'read', 'lost', 'bookmark', 'pride', 'amp', 'prejudic']"
4,1793930647,Thu May 14 04:27:05 PDT 2009,NO_QUERY,Harith,Google Breaking News! @mattcutts went back to vacation and/or sleep. Emmy &amp; Ozzie happy to have the house for themselves ,"['googl', 'break', 'new', 'mattcutt', 'went', 'back', 'vacat', 'sleep', 'emmi', 'amp', 'ozzi', 'happi', 'hous', 'themselv']"
0,2065244125,Sun Jun 07 08:11:41 PDT 2009,NO_QUERY,ashnastyy,@richboi91 I'm mad I didnt get to c u ,"['richboi', 'mad', 'didnt', 'get']"
4,2015314750,Wed Jun 03 04:19:42 PDT 2009,NO_QUERY,winniemzembe,@hanaalisa heey how are yo uyour reall pretty xx ,"['hanaalisa', 'heey', 'uyour', 'reall', 'pretti', 'xx']"
4,1882284763,Fri May 22 06:35:25 PDT 2009,NO_QUERY,Britt_iLove,eyyy goodmorning everyone!!  ... hope you all have a grrrreat dayyy!! v,"['eyyy', 'goodmorn', 'everyon', 'hope', 'grrrreat', 'dayyy']"
0,1551739426,Sat Apr 18 09:50:58 PDT 2009,NO_QUERY,grahamnscp,Neighbor's boy was killed in a plane crash when on his Easter holls teh sad   http://news.bbc.co.uk/1/hi/world/8006100.stm,"['neighbor', 'boy', 'wa', 'kill', 'plane', 'crash', 'hi', 'easter', 'holl', 'sad']"
4,2001791607,Tue Jun 02 02:05:13 PDT 2009,NO_QUERY,agungtnugroho, so wide.... the highest HD... so far!,"['highest', 'far']"
0,2258123180,Sat Jun 20 15:25:22 PDT 2009,NO_QUERY,SinkTheShip,@OGOchoCinco these 2 days are taking over your life ! you aint said wuddup in 3 days  lol,"['ogochocinco', 'day', 'life', 'aint', 'said', 'wuddup', 'day', 'lol']"
4,2002350644,Tue Jun 02 03:57:33 PDT 2009,NO_QUERY,kkikumuzo,"bhaha , at viru's bus terminal , there was one old lady yelling at her small grandkid and it wasn't pleasant ","['bhaha', 'viru', 'termin', 'wa', 'old', 'ladi', 'yell', 'small', 'grandkid', 'pleasant']"
